DATE,DOW,RATE_CODE,MARKET_CODE,RATE_DESC,NO_ROOMS,REVENUE
3/21/2017,Tue,SUITEDEALS,RACK,Suiiteness Promotion,0,0
3/21/2017,Tue,SUITENESS,DIST,Suiteness OTA,0,0
3/21/2017,Tue,SUITEWEEKEND,RACK,"Suite Weekend Promotion - Stay 1 Night, Get 15% or Stay 2 Nights, Get 20%",0,0
3/21/2017,Tue,SUITEWKEND2,RACK,"Suite Weekend Promotion - Stay 1 Night, Get 15% or Stay 2 Nights, Get 20%",0,0
3/21/2017,Tue,TABLET,DIST,Tablet Hotels,0,0
3/21/2017,Tue,TABLETPRO,DIST,Tablet Advance Purchase Rate,0,0
3/21/2017,Tue,TARGET,CORP,Target,0,0
3/21/2017,Tue,TEAM,WHOL,Team America,0,0
3/21/2017,Tue,THOR,CONS,Thor Consortia,0,0
3/21/2017,Tue,TIFFANY,CORP,Tiffany's & Co,0,0
3/21/2017,Tue,TIME,CORP,Time Warner Entertainment,0,0
3/21/2017,Tue,TJX,CORP,"TJX Companies, INC",0,0
3/21/2017,Tue,TONIGHT,DIST,Hotel Tonight,0,0
3/21/2017,Tue,TOURICO,WHOL,Tourico Holidays,1,235
3/21/2017,Tue,TOURICO2,WHOL,Tourico Holidays - Static Rates,0,0
3/21/2017,Tue,TRANSPORT,CONS,Travel & Transport,0,0
3/21/2017,Tue,TRAVIMP,WHOL,Travel Impressions,0,0
3/21/2017,Tue,TRVLSVRS,CONS,TravelSavers Consortia,0,0
3/21/2017,Tue,TSELECT,CONS,1 Travel Leaders Select Hotels & Resorts (BAR),0,0
3/21/2017,Tue,TZELL,CONS,1 Travel Leaders Worldwide Program,3,1298.2
3/21/2017,Tue,UBM,CORP,United Business Media,0,0
3/21/2017,Tue,ULTRAMAR,CORP,Ultramar Travel,2,550
3/21/2017,Tue,UPSELL,RACK,Upsell * Do not use anymore,0,0
3/21/2017,Tue,USTRAVEL,CORP,USA Travel Pro,0,0
3/21/2017,Tue,VALUE,CORP,Value Retail,0,0
3/21/2017,Tue,VIA,CORP,VIA Agency,0,0
3/21/2017,Tue,VIRTSUMMER,CONS,Virtuoso Suite Deal Summer Deal,0,0
3/21/2017,Tue,VIRTUO,CONS,Virtuoso Hotel & Resort Program,3,1185
3/21/2017,Tue,VQ2,CONS,Virtuoso Promo 2 - GDK & Suites,0,0
3/21/2017,Tue,WELLS,CORP,Wells Fargo,1,270
3/21/2017,Tue,WEWORK,CORP,WeWork - The Physical Social Network,0,0
3/21/2017,Tue,WGS,CORP,William Grant and Sons,0,0
3/21/2017,Tue,WIN,CONS,WIN Consortia,1,509
3/21/2017,Tue,WMEIMG,CORP,WME | IMG,1,280
3/21/2017,Tue,WMG,CORP,Wasserman Media Group,0,0
3/21/2017,Tue,WPP,CORP,WPP,3,795
3/21/2017,Tue,ZGFA,CORP,Zimmer Gunsul and Frasca Architects LLP,1,355
3/22/2017,Wed,AAA,RACK,AAA Hotel Lodging Program,1,356.25
3/22/2017,Wed,ABC,CONS,ABC Consortia,0,0
3/22/2017,Wed,ABU,CORP,Abu Dhabi Investment Council,0,0
3/22/2017,Wed,ACTIVISION,CORP,Activision Blizzard,0,0
3/22/2017,Wed,AGODA,DIST,Agoda OTA Free Cancellation,0,0
3/22/2017,Wed,AGODAAPS,DIST,Agoda OTA - Non-Refundable Prepaid,0,0
3/22/2017,Wed,AGODAOPQ,DIST,Agoda/Priceline Opaque,0,0
3/22/2017,Wed,AICP,CORP,Aicp,0,0
3/22/2017,Wed,AKAMAI,CORP,Akamai Technologies,1,290
3/22/2017,Wed,ALTOUR,CONS,Altour Hotel Collection (Includes Cont Brkfast and Amenities),2,730
3/22/2017,Wed,ALTPRP,CONS,Altour Preferred Rate Program (No amenities),0,0
3/22/2017,Wed,AMAZON,CORP,Amazon/Zappos,1,275
3/22/2017,Wed,AMEX,CONS,American Express,3,1237.5
3/22/2017,Wed,AOL,CORP,Oath Inc.,0,0
3/22/2017,Wed,AP10,RACK,Advanced Purchase Rate,0,0
3/22/2017,Wed,AP30,RACK,90 Day Advanced Purchase Promotion,2,711
3/22/2017,Wed,AP5,RACK,7 Day Advanced Purchase Promo Rate,0,0
3/22/2017,Wed,APPT,CORP,Appointment Group,0,0
3/22/2017,Wed,ARF,CORP,Advertising Research Foundation,0,0
3/22/2017,Wed,ASB,CORP,American Standard Brands,0,0
3/22/2017,Wed,ASCENA,CORP,Ascena Retail Group,0,0
3/22/2017,Wed,ASP,CORP,Aspen Travel,2,570
3/22/2017,Wed,AXIOM,CORP,Axiom Cornerstone Commodities,0,0
3/22/2017,Wed,BAR,RACK,Best Available Rate,0,0
3/22/2017,Wed,BARCLAYS,CORP,Barclays,0,0
3/22/2017,Wed,BART,SPEC,Barter/Trade,1,295
3/22/2017,Wed,BCD,CONS,BCD/BCP,0,0
3/22/2017,Wed,BCG,CORP,Boston Consulting Group,0,0
3/22/2017,Wed,BFAST,PKG,Bed & Breakfast Package,0,0
3/22/2017,Wed,BLUE,CORP,Blue Cube Travel,0,0
3/22/2017,Wed,BONO,WHOL,Bonotel Dynamic Free Cancellation,1,235
3/22/2017,Wed,BONOPRO,WHOL,Bonotel Promotion,0,0
3/22/2017,Wed,BOOK,DIST,Booking.com,4,1422
3/22/2017,Wed,BOOK20,DIST,Booking.com 20% off,0,0
3/22/2017,Wed,BOOKINT,DIST,Booking.com International,1,339
3/22/2017,Wed,BOOKINT2,DIST,Booking.com International 2,1,311
3/22/2017,Wed,BOOKNF,DIST,Booking.com Non-Refundable 10%,1,338
3/22/2017,Wed,BOOKPRO,DIST,Booking.com Special Offer (Promotion),0,0
3/22/2017,Wed,BOUNCE15,RACK,Bounce/Fall Back Rate - *Use Source Code when book directly,0,0
3/22/2017,Wed,BROADRIDGE,CORP,"Broadridge Financial Solutions, Inc",1,355.5
3/22/2017,Wed,BUSTLE,CORP,Bustle Negotiated Rate,0,0
3/22/2017,Wed,CCRA,CONS,CCRA Consortia,0,0
3/22/2017,Wed,CHICO,CORP,Chico's FAS,0,0
3/22/2017,Wed,CHRISTIES,CORP,Christie's,0,0
3/22/2017,Wed,CITI,CORP,Citgroup,1,235
3/22/2017,Wed,CMRTRACK,CORP,Consumer Track,0,0
3/22/2017,Wed,COZY,PKG,Get Cozy Package,0,0
3/22/2017,Wed,CPT,CORP,Columbia Property Trust,0,0
3/22/2017,Wed,CREDIT,CORP,Credit Suisse,6,1570
3/22/2017,Wed,CRITEO,CORP,CRITEO Corporate rate,6,1830
3/22/2017,Wed,CRSIGHT,CORP,Credit Sights,0,0
3/22/2017,Wed,CWT,CONS,Carlson Wagonlit,13,6535.5
3/22/2017,Wed,CYBER,RACK,Cyber Monday Sale,0,0
3/22/2017,Wed,CYBERSUITE,RACK,Cyber Monday Sale - Suite Code,0,0
3/22/2017,Wed,CYCLE,PKG,Tour De Domestique Cycling Package,0,0
3/22/2017,Wed,DER,CONS,Der Consortia Program,0,0
3/22/2017,Wed,EAGLE,CORP,American Eagle Outfitters,0,0
3/22/2017,Wed,EGENCIA,DIST,DO NOT USE-Egencia Corporate Travel (Expedia),7,2091.6
3/22/2017,Wed,ELEMIS,CORP,Elemis,0,0
3/22/2017,Wed,EMBASSY,CORP,Embassy Row,0,0
3/22/2017,Wed,ENTER,CORP,Entertainment Industry Rate,1,200
3/22/2017,Wed,EXEC,CORP,Executive Reservation,3,1322.5
3/22/2017,Wed,EXPAPNF,DIST,Expedia Advanced Purchase - NF,0,0
3/22/2017,Wed,EXPDEXC,DIST,Expedia Collect,4,1550.8
3/22/2017,Wed,EXPDHTC,DIST,Expedia Hotel Collect,2,886.5
3/22/2017,Wed,EXPDPKG,DIST,Expedia Package,1,309.4
3/22/2017,Wed,EXPPROMO,DIST,Expedia Advance Purchase Promo,5,1442
3/22/2017,Wed,EXPRESS,CORP,Express,0,0
3/22/2017,Wed,FACEBOOK,CORP,Facebook,6,1750
3/22/2017,Wed,FANATICS,CORP,Fanatics,0,0
3/22/2017,Wed,FCM,CONS,Flight Center Corporate (FCM),1,365
